order_id,delivery_delay,max_installments,order_purchase_day,order_purchase_hour,nb_products,avg_purchase_price,avg_review_score,appliances,arts,auto,construction,electronics,fashion,food_drinks,garden_pets,health_beauty,home,office,other payment type,sports_leisure,boleto,credit_card,debit_card,other category,voucher,big city,medium city,small city,towns or missing info,recency,frequency,monetary,Cluster
b2ca53045aaa7b6e0557028b4c4e70d9,13,1.0,2,13,2,109.9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5.897,0.693,4.824,2.0
c51ed3d77baf76974358a156521bbd16,4,2.0,4,12,2,110.32,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4.762,0.693,6.157,2.0
c51ed3d77baf76974358a156521bbd16,4,,4,12,2,110.32,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4.762,0.693,6.157,2.0
d0b07b0423d899124cb9f7f797cffd9f,20,1.0,3,12,4,49.9,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5.407,1.386,6.989,2.0
d0b07b0423d899124cb9f7f797cffd9f,20,,3,12,4,49.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.407,1.386,6.989,2.0
d0b07b0423d899124cb9f7f797cffd9f,20,,3,12,4,49.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.407,1.386,6.989,2.0
d0b07b0423d899124cb9f7f797cffd9f,20,,3,12,4,49.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.407,1.386,6.989,2.0
58fcb8ce8784213ace394e1427f50fb7,2,1.0,2,1,2,19.98,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.892,0.693,4.825,2.0
58fcb8ce8784213ace394e1427f50fb7,2,,2,1,2,19.98,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.892,0.693,4.825,2.0
3202ed2f2aeb0f12728c23faf6b61bf8,6,1.0,3,23,2,50.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.762,0.693,4.223,2.0
3202ed2f2aeb0f12728c23faf6b61bf8,6,,3,23,2,50.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.762,0.693,4.223,2.0
98c8ce34fb87be20f449264f5ff6fb35,4,6.0,6,22,4,36.9,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.852,1.386,6.777,2.0
98c8ce34fb87be20f449264f5ff6fb35,4,,6,22,4,36.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4.852,1.386,6.777,2.0
98c8ce34fb87be20f449264f5ff6fb35,4,,6,22,4,36.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4.852,1.386,6.777,2.0
98c8ce34fb87be20f449264f5ff6fb35,4,,6,22,4,36.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4.852,1.386,6.777,2.0
014872cb0c4fc7695c70484966baa65c,8,1.0,4,17,4,54.9,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.147,1.386,7.132,2.0
014872cb0c4fc7695c70484966baa65c,8,,4,17,4,54.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.147,1.386,7.132,2.0
014872cb0c4fc7695c70484966baa65c,8,,4,17,4,54.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.147,1.386,7.132,2.0
014872cb0c4fc7695c70484966baa65c,8,,4,17,4,54.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.147,1.386,7.132,2.0
0bd044f3b358bb88951e3ea66eadcc70,14,1.0,2,11,2,56.99,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5.858,0.693,4.265,2.0
0bd044f3b358bb88951e3ea66eadcc70,14,1.0,2,11,2,56.99,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5.858,0.693,4.265,2.0
d4a72eff3bfdb6ff7667bef4119283e9,8,1.0,2,0,2,37.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.025,0.693,5.42,2.0
d4a72eff3bfdb6ff7667bef4119283e9,8,,2,0,2,37.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.025,0.693,5.42,2.0
aca1243538a8bc195f2f017f8ea2456f,9,1.0,6,20,4,32.9,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5.094,1.386,5.082,2.0
aca1243538a8bc195f2f017f8ea2456f,9,,6,20,4,32.9,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.094,1.386,5.082,2.0
aca1243538a8bc195f2f017f8ea2456f,9,,6,20,4,32.9,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.094,1.386,5.082,2.0
aca1243538a8bc195f2f017f8ea2456f,9,,6,20,4,32.9,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.094,1.386,5.082,2.0
7cd9f4c5a26e353b50e10cc165ef40d2,6,1.0,2,19,3,15.49,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4.127,1.099,5.327,2.0
7cd9f4c5a26e353b50e10cc165ef40d2,6,,2,19,3,15.49,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.127,1.099,5.327,2.0
7cd9f4c5a26e353b50e10cc165ef40d2,6,,2,19,3,15.49,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.127,1.099,5.327,2.0
e392e762463125f6436ee6719c03e4ff,9,2.0,5,19,2,38.9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5.924,0.693,5.343,2.0
e392e762463125f6436ee6719c03e4ff,9,,5,19,2,38.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.924,0.693,5.343,2.0
51d714716b4df5d56ae92f97bf5a327d,4,1.0,4,7,2,39.9,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.762,0.693,5.274,2.0
51d714716b4df5d56ae92f97bf5a327d,4,,4,7,2,39.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.762,0.693,5.274,2.0
328d856c33d24e8aac1b90367ae7cd3a,20,4.0,4,13,2,59.9,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.231,0.693,5.049,2.0
810c5451b24e7565d14608ed85dd3624,9,1.0,6,17,2,43.9,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5.864,0.693,4.095,2.0
810c5451b24e7565d14608ed85dd3624,9,1.0,6,17,2,43.9,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5.864,0.693,4.095,2.0
bfc9f97fc7ddacf8a3c33c4b2bd15a93,7,2.0,1,16,3,56.99,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.045,1.099,6.536,2.0
bfc9f97fc7ddacf8a3c33c4b2bd15a93,7,,1,16,3,56.99,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.045,1.099,6.536,2.0
bfc9f97fc7ddacf8a3c33c4b2bd15a93,7,,1,16,3,56.99,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.045,1.099,6.536,2.0
5f40a2492ceef8196dae8b163a97530e,10,1.0,1,21,2,109.9,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.089,0.693,4.818,2.0
5f40a2492ceef8196dae8b163a97530e,10,1.0,1,21,2,109.9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,6.089,0.693,4.818,2.0
c274a2e17f75d6af15fc30bbdb0aa44c,6,1.0,4,9,2,90.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.464,0.693,4.6,2.0
c274a2e17f75d6af15fc30bbdb0aa44c,6,1.0,4,9,2,90.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5.464,0.693,4.6,2.0
bf9a3a8d9db6be5e4dfcfe2f071ef405,45,4.0,5,8,2,55.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.598,0.693,4.953,2.0
cdff64a3d91c04db0d85fc966fbef30f,9,5.0,1,22,2,99.99,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.609,0.693,6.077,2.0
cdff64a3d91c04db0d85fc966fbef30f,9,,1,22,2,99.99,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.609,0.693,6.077,2.0
49486dab194ecf651037f3afb35380e5,7,1.0,2,11,2,210.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,5.472,0.693,5.411,2.0
49486dab194ecf651037f3afb35380e5,7,3.0,2,11,2,210.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5.472,0.693,5.411,2.0
d7918e406132d7c81f1b845276b03a3b,36,1.0,3,17,3,29.899999999999995,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6.019,1.099,6.13,2.0
d7918e406132d7c81f1b845276b03a3b,36,,3,17,3,29.899999999999995,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,6.019,1.099,6.13,2.0
d7918e406132d7c81f1b845276b03a3b,36,,3,17,3,29.899999999999995,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,6.019,1.099,6.13,2.0
8081c44895cefcfebc13faec5c9ed8bf,22,5.0,1,22,2,155.95,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.892,0.693,6.535,2.0
8081c44895cefcfebc13faec5c9ed8bf,22,,1,22,2,155.95,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.892,0.693,6.535,2.0
4d91816c61cb9557eb207bcbf0929f44,10,2.0,5,12,2,78.55,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.098,0.693,4.568,2.0
4d91816c61cb9557eb207bcbf0929f44,10,1.0,5,12,2,78.55,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,6.098,0.693,4.568,2.0
ff850ba359507b996e8b2fbb26df8d03,16,3.0,6,19,2,16.9,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.958,0.693,4.19,2.0
73e1aa6df2a82994c73c52e4f46f1043,10,2.0,0,15,3,59.99,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.613,1.099,6.517,2.0
73e1aa6df2a82994c73c52e4f46f1043,10,,0,15,3,59.99,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.613,1.099,6.517,2.0
73e1aa6df2a82994c73c52e4f46f1043,10,,0,15,3,59.99,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.613,1.099,6.517,2.0
5b0cbe028ba75896dcef147e3cfaae1b,14,3.0,3,13,2,39.9,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.951,0.693,4.656,2.0
491a1961ff53513a57fa193570a11311,14,1.0,5,11,2,75.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.981,0.693,4.503,2.0
491a1961ff53513a57fa193570a11311,14,2.0,5,11,2,75.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5.981,0.693,4.503,2.0
9abf2c67162c8756e2733a5f36e0ed12,11,1.0,4,20,2,19.9,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6.335,0.693,5.324,2.0
9abf2c67162c8756e2733a5f36e0ed12,11,,4,20,2,19.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,6.335,0.693,5.324,2.0
69bec49dcedcbf07e8333244796dd70a,16,1.0,1,22,2,19.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.585,0.693,3.617,1.0
69bec49dcedcbf07e8333244796dd70a,16,1.0,1,22,2,19.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4.585,0.693,3.617,1.0
ceea3b56a13c40b2f0186e69472ac7cf,7,4.0,1,12,2,119.99,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.561,0.693,6.269,2.0
ceea3b56a13c40b2f0186e69472ac7cf,7,,1,12,2,119.99,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.561,0.693,6.269,2.0
0b7ed5e5b6354118fdeec73b9f9fd8a9,5,3.0,6,23,2,149.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.094,0.693,5.778,2.0
0b7ed5e5b6354118fdeec73b9f9fd8a9,5,,6,23,2,149.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.094,0.693,5.778,2.0
d1ec284532e192ddc41c2a400620e697,4,1.0,1,16,2,22.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4.89,0.693,5.101,2.0
d1ec284532e192ddc41c2a400620e697,4,,1,16,2,22.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4.89,0.693,5.101,2.0
6957a72f3cc3a47e9d93b8b3b863c425,25,6.0,5,18,2,209.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5.62,0.693,6.126,2.0
985f418428a2040e904e93491b78c1f1,16,2.0,1,13,2,43.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5.247,0.693,5.47,2.0
985f418428a2040e904e93491b78c1f1,16,,1,13,2,43.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.247,0.693,5.47,2.0
99154e0d0a403c1c7dc3f38886f6776b,12,1.0,4,23,2,15.9,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.908,0.693,4.787,2.0
99154e0d0a403c1c7dc3f38886f6776b,12,,4,23,2,15.9,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5.908,0.693,4.787,2.0
e608a62334dc69f423bb65e0a232e064,5,3.0,2,19,4,32.9,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.714,1.386,6.709,2.0
e608a62334dc69f423bb65e0a232e064,5,,2,19,4,32.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3.714,1.386,6.709,2.0
e608a62334dc69f423bb65e0a232e064,5,,2,19,4,32.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3.714,1.386,6.709,2.0
e608a62334dc69f423bb65e0a232e064,5,,2,19,4,32.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3.714,1.386,6.709,2.0
8a8bd4a338e17ace44431e99a2add1d2,14,1.0,1,21,6,83.99,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.654,1.792,4.627,2.0
8a8bd4a338e17ace44431e99a2add1d2,14,,1,21,6,83.99,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.654,1.792,4.627,2.0
8a8bd4a338e17ace44431e99a2add1d2,14,,1,21,6,83.99,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.654,1.792,4.627,2.0
8a8bd4a338e17ace44431e99a2add1d2,14,,1,21,6,83.99,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.654,1.792,4.627,2.0
8a8bd4a338e17ace44431e99a2add1d2,14,,1,21,6,83.99,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.654,1.792,4.627,2.0
8a8bd4a338e17ace44431e99a2add1d2,14,,1,21,6,83.99,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.654,1.792,4.627,2.0
796af24ef8fe72445e1c739fd272ec14,7,3.0,2,10,2,45.95,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4.143,0.693,5.551,2.0
796af24ef8fe72445e1c739fd272ec14,7,,2,10,2,45.95,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.143,0.693,5.551,2.0
cb1aefa2e40fed6fb68c34d30e3c0e7c,25,1.0,0,13,2,86.9,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5.451,0.693,5.375,2.0
65b5c34eac96c508fd60327de50a2d3c,10,1.0,0,9,2,14.99,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.784,0.693,3.108,0.0
65b5c34eac96c508fd60327de50a2d3c,10,1.0,0,9,2,14.99,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3.784,0.693,3.108,0.0
e129e9f89489497f919cd582bf75a0e7,14,7.0,1,10,2,19.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5.13,0.693,5.003,2.0
e129e9f89489497f919cd582bf75a0e7,14,,1,10,2,19.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.13,0.693,5.003,2.0
e85fad5cf12ff1d6dd2ac745874e57ad,12,4.0,0,13,2,43.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.537,0.693,5.491,2.0
e85fad5cf12ff1d6dd2ac745874e57ad,12,,0,13,2,43.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.537,0.693,5.491,2.0
17279938859725061b927842cc521d9d,20,3.0,6,2,2,49.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.62,0.693,5.586,2.0
17279938859725061b927842cc521d9d,20,,6,2,2,49.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5.62,0.693,5.586,2.0
d88a95c7c4efaba57a8640854aa16bad,9,10.0,6,11,2,78.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,6.031,0.693,5.933,2.0
d88a95c7c4efaba57a8640854aa16bad,9,,6,11,2,78.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.031,0.693,5.933,2.0
6cd3f2ca1a0a50c0500752842d4dd018,14,1.0,4,22,2,24.7,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.625,0.693,5.623,2.0
6cd3f2ca1a0a50c0500752842d4dd018,14,,4,22,2,24.7,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.625,0.693,5.623,2.0
d3660059f5d2ec500340d1bb2131bab3,8,1.0,4,10,2,45.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.258,0.693,4.101,0.0
d3660059f5d2ec500340d1bb2131bab3,8,1.0,4,10,2,45.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3.258,0.693,4.101,0.0
8dd9758206f8d9c23baf77b965e1c6dc,21,1.0,1,14,2,84.99,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5.613,0.693,4.609,2.0
8dd9758206f8d9c23baf77b965e1c6dc,21,1.0,1,14,2,84.99,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5.613,0.693,4.609,2.0
5762165bd52d70f5a54d4cfe067fe5fd,21,1.0,4,13,2,18.95,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.232,0.693,5.169,2.0
5762165bd52d70f5a54d4cfe067fe5fd,21,,4,13,2,18.95,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.232,0.693,5.169,2.0
ca2e903694060ebba7122c9c4c7087db,10,1.0,1,13,2,51.92,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,5.938,0.693,4.169,2.0
ca2e903694060ebba7122c9c4c7087db,10,1.0,1,13,2,51.92,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5.938,0.693,4.169,2.0
8af6d93e9fcfcf7b686b0cf6d0d84239,3,1.0,5,20,4,47.49,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.638,1.386,5.395,2.0
8af6d93e9fcfcf7b686b0cf6d0d84239,3,1.0,5,20,4,47.49,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3.638,1.386,5.395,2.0
8af6d93e9fcfcf7b686b0cf6d0d84239,3,,5,20,4,47.49,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3.638,1.386,5.395,2.0
8af6d93e9fcfcf7b686b0cf6d0d84239,3,,5,20,4,47.49,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3.638,1.386,5.395,2.0
a56f9a0588c3c7aaaa93f193bd7c7cd3,12,1.0,3,12,3,35.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5.118,1.099,6.135,2.0
a56f9a0588c3c7aaaa93f193bd7c7cd3,12,,3,12,3,35.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.118,1.099,6.135,2.0
a56f9a0588c3c7aaaa93f193bd7c7cd3,12,,3,12,3,35.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.118,1.099,6.135,2.0
9b0e950bc353338db67ae2750d202ca3,5,10.0,2,23,2,54.9,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.236,0.693,5.545,2.0
9b0e950bc353338db67ae2750d202ca3,5,,2,23,2,54.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.236,0.693,5.545,2.0
1887d0f6362cc8dd05b9c7764fe627b7,19,1.0,1,18,3,31.99,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5.081,1.099,4.079,2.0
1887d0f6362cc8dd05b9c7764fe627b7,19,,1,18,3,31.99,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.081,1.099,4.079,2.0
1887d0f6362cc8dd05b9c7764fe627b7,19,,1,18,3,31.99,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.081,1.099,4.079,2.0
dd436680fbd2d38edb26277f5b8379dc,5,1.0,0,15,2,38.9,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.509,0.693,5.262,2.0
dd436680fbd2d38edb26277f5b8379dc,5,,0,15,2,38.9,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5.509,0.693,5.262,2.0
bc0e68520e8fee16c105116281ea8eb7,18,1.0,4,10,2,84.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.303,0.693,5.958,2.0
bc0e68520e8fee16c105116281ea8eb7,18,,4,10,2,84.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.303,0.693,5.958,2.0
1ed0026cd10a75c686a9caab448154d3,5,1.0,3,20,3,24.899999999999995,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.489,1.099,3.52,2.0
1ed0026cd10a75c686a9caab448154d3,5,,3,20,3,24.899999999999995,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4.489,1.099,3.52,2.0
1ed0026cd10a75c686a9caab448154d3,5,,3,20,3,24.899999999999995,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4.489,1.099,3.52,2.0
086fbd1d738c8b0bf972f0757bc57e9c,17,1.0,0,11,2,44.99,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.421,0.693,4.096,2.0
086fbd1d738c8b0bf972f0757bc57e9c,17,1.0,0,11,2,44.99,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5.421,0.693,4.096,2.0
dcb69a3c1f97a14c7189a209c641f1ca,14,1.0,3,11,2,25.49,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.468,0.693,5.229,2.0
dcb69a3c1f97a14c7189a209c641f1ca,14,,3,11,2,25.49,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.468,0.693,5.229,2.0
5ddea4bc0239f874cd7d6fd398d6045a,26,1.0,0,17,2,109.99,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6.107,0.693,5.57,2.0
3edb50273f0fec7a7e340030467076bc,25,8.0,1,14,6,24.899999999999995,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5.416,1.792,7.07,2.0
