customer_id,recency,frequency,monetary
2b5c7803f4d673d4da6cb7950c1141ec,5.069,0.0,4.896
2b5dc04ffe1d16608eca457ec50f4920,6.009,0.0,4.732
2b5f3324b7e634c393c51b7647284bfc,5.756,0.693,4.722
2b6040b9e07d07c64aeb630c141c5b53,5.263,0.0,4.749
2b61b65a606f7c61cc3df116247b5a10,6.011,0.0,4.584
2b626729e6d9c7d61d07f623c9602f2f,4.511,0.0,5.569
2b62d4b90a5c620b13bd4968b7e2e1b5,5.903,0.0,5.169
2b64781218424cfa0804acacae74a20d,5.631,0.0,4.047
2b651491a43e024dd5767924beb97e3f,4.949,0.0,4.8
2b655432dbb2d5e62b02aee3eafada73,5.298,0.0,4.511
2b66ac287e47972e1c8ca427aaef1270,6.159,0.0,4.143
2b67890640821ea4b35b9c834c41913a,5.323,0.693,5.679
2b694db51dee9b81a5e3d0fdef04f3c6,5.198,0.0,3.632
2b69a9e0c08e9a1d6ff183ac0d2ea64d,6.308,0.0,4.432
2b6afb355662771052a873a278505248,5.565,0.0,4.079
2b6cb6a4852a866c3b71dcbc7c5a2fce,5.204,0.0,5.055
2b6d4b2b966c8aa7413190f4b5dee130,5.746,0.0,4.497
2b6d4b977adc3032007a434c6624d4e2,2.197,0.0,5.044
2b70ac59f738e900a7d1b8b6c29fd0eb,3.091,0.0,4.272
2b70fd032228c848dca45390515e75e3,5.841,0.0,3.555
2b710f598151f86cea8be84007ac53e7,4.984,0.693,5.707
2b7205e135a29c8709e4fc061f25c750,5.537,0.0,3.638
2b730cd68350263273094dec76ef3073,5.966,0.0,5.175
2b77197cd07fdc2b3f32e1fdbe1fcdc9,5.951,0.0,4.583
2b776f31be8233e9e24f5b4871605193,5.775,0.0,3.787
2b77921222673f5f8c7d73279c7bb251,2.708,0.0,4.261
2b77b28f50ccf9d13e149e374192d7ed,4.7,0.0,4.802
2b780630cdbca58458b9c0ada47cc154,4.898,0.0,5.059
2b784701261a664c8a3fd4ce83c9679c,4.331,0.0,3.832
2b7ad07995895014a1e35e4edd819807,4.875,0.0,3.309
2b7ad3fc92af63027a7748b084f9b439,5.817,0.0,4.69
2b7afe354de1dcdef5e609aa74b1c606,5.82,0.0,4.259
2b7b9574c7e5ce266ee57ebd7a5ca094,1.792,1.609,6.963
2b7ebe86910fa1edb06eced4888bf7b2,6.054,0.0,3.209
2b7fb0fbf3c88895ab581f348ebd8534,3.912,0.0,4.661
2b7fc1752a6283fe304ffbf867c4260c,1.386,0.0,3.459
2b7fff075bda701552485ef3f0810257,5.889,0.0,5.651
2b807a72efe83313165d8483f02d95dd,5.892,0.693,3.818
2b81366d30a655e53976a458e9bc7bf7,5.606,0.0,4.283
2b8139c2d4525cf24d1193894346b2fe,5.9,2.303,4.507
2b817b0fe8b4506b6341c1a7949852d1,4.06,0.0,3.657
2b832cb2a7115d9c21871ebb461faeae,4.71,0.0,4.856
2b832cd4b84a4df8934118d2d0c3dabc,5.753,1.386,6.128
2b834a626df3c2ecb913874033a11213,5.628,0.0,5.195
2b83d4c1da04d92aceb19710d0a59ef9,2.996,0.0,4.551
2b8a8ed99205231864b4a61ab286e939,4.927,0.0,4.404
2b8bf31fbedc0d88ccb1f48c3fe903bb,5.733,0.0,4.753
2b8d8c09f1f53771fcefd8b0e8ae7b60,6.267,0.0,5.364
2b8eaeb809e73b1033fbf57a8633efcc,5.886,0.693,5.74
2b8f9ecce7e141f30e103903e172c021,4.927,0.0,5.147
2b90890b2113b49b09d4db68083c123e,5.273,0.0,3.915
2b90afe122d662e96837a5441166be32,5.407,0.0,5.167
2b91bc260dcffbdacd12c4b09e5c7463,5.994,0.0,3.857
2b929021a055399bece4bf1464d20343,5.412,0.0,3.991
2b94cee0db01f2f34aea7476d561c0a5,1.386,0.0,4.407
2b96518cb643c44f4d15da3c37d178df,4.673,0.0,3.788
2b96f99d1b1838b59e4f19960bbad123,5.642,0.0,5.256
2b970cf192278e9812ed80e3db89ac40,5.278,0.0,3.425
2b98b520582527503b1ccb5aec7949a4,6.107,0.0,4.819
2b9aee680f290817677da223b212f7df,5.347,0.0,4.212
2b9b0a1c181f767e11f646be504aa858,4.159,0.0,3.773
2b9bd261eabeaf1563fa5b33e1a15174,5.986,0.0,4.74
2b9c116002450946e5c8989cca3b6353,6.133,0.0,3.324
2b9cc72f1aace0def73e1719380d329d,4.691,0.0,4.645
2b9ce46a222ca88284736ce346d405e7,6.229,0.0,4.799
2b9e2ff31010e6a231adf3f8cc4fa8bd,5.529,0.0,4.344
2b9f077c74b850eb1b3e6c5750233baa,5.62,0.0,4.769
2ba0552c5032a5bd4164237204912231,4.927,0.693,6.01
2ba3edf091e33c433e095b2f53716362,6.133,0.693,5.507
2ba415ea226886658975ce7d79ecad08,5.447,0.0,4.788
2ba770a39f5caf13266b19d5095c0712,5.231,0.0,4.368
2ba91e12e5e4c9f56b82b86d9031d329,5.624,2.565,5.374
2ba9c20cc3cd864fa7c903f2fdb9333a,3.761,0.0,4.211
2babdd28e3330374189b7be848c4342f,5.762,0.0,3.975
2badfd9e28b8f021404cd1af9240f064,5.986,0.0,3.555
2bb022e877c695be25cd5df533b1ff9c,5.416,0.0,3.344
2bb15bcc78ca350ae704bd3ba6bb5b2f,4.431,0.0,3.874
2bb3f48aadf30f93a0dd64c50048e789,5.247,0.0,4.218
2bb704b826fbccaaf997c2f1f6967698,6.084,0.693,4.591
2bb79cf161d645f06386e045f246be2a,6.057,0.0,4.486
2bb7eec7d3d3a6114fea4fd5b721a05c,5.342,0.0,4.476
2bb81ff61b4291a4a14f17a9132308ee,5.649,0.0,5.453
2bb87da72f42e1d9ece846a158974854,4.934,0.0,3.781
2bb888a937b336c2828489c8e5b49e8c,4.718,0.0,4.393
2bb93fcd989e0b0e65a0be9461d00470,4.99,0.0,3.572
2bba08cecced69b889a272c194f805bc,3.219,0.0,3.968
2bbabbf597ca99ac722589475da05e71,4.745,0.0,4.996
2bbada11cccfd46dac66a97c9604aeae,6.33,0.0,4.047
2bbaf8a8031400dad00fea8f6f505096,3.784,0.0,4.2
2bbcf5af36dc7f58511d502ae23af9c4,5.024,0.0,3.977
2bbd32d4ef14893d2d8c1a0df08403cf,5.288,0.693,5.565
2bbe4ac3fecd52b453eb75d5879556dc,3.892,0.0,4.934
2bbf2cd73c694493b5360050d798f5bb,5.663,0.0,4.748
2bc0454ee694c469f555e42dd18d0513,6.168,0.0,4.556
2bc1edf09bf68e261314a5142481290c,4.736,0.0,4.226
2bc33799adeccec1a65fa254bdec653d,4.094,0.0,4.603
2bc510226c45dbedc779fd0c67b98bf1,5.545,0.0,4.445
2bc5ac1820fe645c7099ead353cb9a7c,5.894,0.0,5.196
2bc5b5116b73fb1302b1d6f0d7d58172,6.096,0.0,3.996
2bc660beaeab7f3089e8ce729b054c74,0.0,0.0,3.84
2bc7f60e995164669011e304e5db2dae,5.403,0.0,4.174
2bcd0e979cd0725c0109bd870712d341,5.455,0.0,4.658
2bce54e2cbe983ea13f2fbc8e023f8d1,4.344,0.0,4.213
2bcf917d6b43a5ad3406a0efc3ba7ab5,6.144,0.0,4.273
2bd2bb24b32d017bb23235299984f0b7,4.997,0.0,4.335
2bd5509ed2fb45c04d0e44b9094fe195,5.733,0.0,4.351
2bd57ce861f8c873381a69446cd62498,2.485,0.0,3.877
2bd76f7c3456afd0a6885eb89e8bc212,3.296,0.0,3.917
2bd8110535c65cd7a03ad8863109458d,6.04,0.0,4.788
2bda210d6ba9159f9e54128441d15a68,2.833,0.693,5.679
2bda60edb6f8c6f0c33e334cae94a3d9,5.749,0.0,4.572
2bda8512f24c2aebcab5ce1c27b4c955,5.094,0.0,4.925
2bda95038c0058677a245e169b1da7d5,5.932,0.0,3.944
2bdae9a21abc7626c9a17dc8c6c3a940,4.736,0.0,4.527
2bdb1510d7fa5e2e324f53d7b0ecb0d8,4.97,0.0,4.917
2bdb2502a9b89d8f94ccf1ef7a9f0292,4.89,0.0,3.31
2bdf166505bb1203f42b862151e7523c,5.464,0.0,3.841
2bdf82cc0845ed8974063bfba3bd08be,3.466,0.0,4.362
2be026e09fcd2b3b24f4ff18636229ca,6.232,0.0,4.404
2be14928b31b20bf6788d731a1bae71f,3.258,0.0,4.755
2be25d8d8bfb9d5cc6690cd241c7dab1,5.352,0.0,4.702
2be3fb811dc248c1a492b00121776c9b,5.866,0.0,4.654
2be4a0dedfe97478360ce6cefcbc9cc5,4.466,0.0,5.29
2be6ff74ee498635876fe137109f5f96,5.583,0.0,3.459
2be7ec9032226da54ff6d1970703dc56,6.284,0.0,4.433
2be7ed20366b69aeb7a6a366adfd1005,5.088,0.0,3.358
2bebdfc097c73124d84350eb821abac3,5.811,0.0,4.176
2bed03fb5ad65fde6b94560ae5713c0d,6.349,0.0,5.13
2bed5aac2f46c272a55b05a033ff7516,4.844,0.0,3.109
2bef4d64d65faaea42c4dd60d5933203,4.654,0.0,5.518
2befd838f726c482b5281c5f849b3cad,5.187,0.0,4.769
2befea4b444cb13a721489243c0e8c60,4.736,0.0,3.122
2bf0b7d39b5ee8eb16853ad8f037c7fe,5.602,0.0,4.567
2bf11acc3fc73d36519ca18da97dd2d5,6.273,0.0,3.447
2bf1c80d9968dd73dd1ff5a5981b884a,3.912,0.0,4.977
2bf271ce271719f9d0ecb495d8748c04,5.398,0.0,5.413
2bf5aa399d0bd03761889addf677d650,4.025,0.0,4.969
2bf76a48c3be55124221fd0657705a5d,5.645,0.0,4.333
2bf7dbe3a7ea4e83fb24209f67b9d89b,5.872,0.693,5.283
2bf92ca1c7f79559c6320a0ff28c8d56,5.403,0.0,2.872
2bf9abf5f27e13dcaa8c91c036473895,5.313,0.0,3.754
2bfb2176354d5c7c4409a521d4d9b05b,4.89,0.0,3.549
2bfbff5eb42c14a3ed9e37efbf840e33,5.069,0.0,3.837
2bfc66d41e1b51c9512490097d79b407,5.17,0.0,4.775
2bfcbe42c04545e153e2f6c0a0df322a,5.075,0.0,5.529
2bfd566c10ff41c47dc6e2f9dd51b467,5.707,0.693,5.005
2bfd98535589d25f433140134e2b8e15,5.591,0.0,4.079
2bfdf8e6b7427dccabf26c8138a6e03a,5.389,0.0,4.123
2bff03479b7e1c2464a58317ece163c9,4.007,0.0,3.962
2c000709cd9668216a4c418dd4be9391,5.609,0.0,4.646
2c00c73a8bf9fbcd26a132141d560afe,5.533,0.0,4.274
2c032031470d729f0d39269f7ddeea0a,5.628,0.0,4.72
2c056583727ec4c68cabb1bea72a9b27,6.118,0.0,4.589
2c05e0fab14a8b027ea735e5f68c753c,5.118,0.0,4.965
2c060dcb93539ed5f001eda914e7d0e3,5.659,0.0,3.56
2c069e58cbc8b600e8e4078598ee2c35,5.663,0.0,5.095
2c06a3d41bff139d22acd4a52e7588a4,6.246,0.693,4.439
2c07700e1621617464d6252aaca9f1a6,5.663,0.0,4.953
2c07ebda00b382922372626d8917625c,3.258,0.0,4.485
2c0982ab1f56981193c7074bc9fb4c6e,5.198,0.0,4.456
2c0bc44acb0f7e0523edb387e6bd1fdc,3.367,0.0,4.69
2c0c51ec6129533e2190459049b4d257,4.443,0.693,5.78
2c0f7357417a5ffbe649bd35a797804e,5.829,0.0,3.458
2c0fea013cdd4f354b51a96dcf25d115,5.687,0.0,4.998
2c106d45426c47aa075491442f2f0194,5.916,0.0,3.458
2c111dddbadc3ca0954979d59bd3fd64,5.79,1.099,6.733
2c113bbfd5da07dcc20666defb152dd0,4.19,0.0,3.579
2c11a01c0d9fc9ce7d1cf33e16062853,5.916,0.0,4.143
2c1234b6bbd4728d2836bfac2c52d1c8,4.06,0.693,5.59
2c127bf706b5089fd5dbdbcb02c7fcbc,5.737,0.0,3.632
2c12c50306eac1f3254f0975a2d1eb7b,6.073,0.0,4.474
2c13b31ed30512fc84164e15692dcf53,6.248,0.0,5.013
2c14a849a684e7f8e9b652ac1365015d,5.565,0.0,3.807
2c170599bc976f4cf90327b4baf83aeb,5.412,0.0,3.081
2c196944844a66a1b80f84b3901d9bd0,5.684,0.0,3.801
2c197bd27c38b48fe0dc6951d7c48f96,6.159,0.0,4.848
2c197ea326b24a3dd7ae5cd7febd4599,5.347,0.0,4.174
2c1c3b2dc98c6fb099f16fd6f8f5bb0b,5.659,0.0,4.14
2c1d9cb5468d2428f8e95a5c084396a8,3.689,0.0,3.888
2c2138da862f883482de2f8dc4bedbe1,4.635,0.0,3.294
2c220c1528cbe628de003c145cbae0d3,4.787,0.0,4.599
2c234c3a0b7d6c725d30c619f1c08b98,5.613,0.0,4.77
2c23918ee23c1406b9cb5f78d4b2062a,4.844,0.0,4.329
2c2403fd211b56dcde8c570e2af77ff6,5.956,0.0,4.12
2c255a49a69bc58dd3e08c4e3fd4def9,5.398,0.0,3.308
2c25e9b2b46bb93a1ef7a2841a5b4ed2,4.159,0.0,4.044
2c29a778bcb425a870da78fe671342a3,5.68,0.0,4.061
2c2a6f5fb74d8692692d21b52349b401,5.094,0.0,4.16
2c2a91fc56f4732272b4e94f61fb250b,6.265,0.0,3.556
2c2bcf944b97315ce5d725bab871fbf1,5.323,0.0,4.246
2c2c6d6306525aa4e3b0508924c7e553,6.201,0.0,4.574
2c2c89758acd7a5da1c982330f02ccd2,5.595,0.0,4.618
2c2cf42c9a603bf3e1181fe3be2cae55,5.932,0.0,4.071
2c2e166b40d0abeea975d9813bba3ffc,6.288,0.0,4.788
2c2e3a0b219594cbfaa91ce4d83fed81,6.114,0.0,5.243
2c2f6dbfb1f1ca49d15ec9beb3de5107,5.153,0.0,3.869
2c2fada471b6383ccf74a3d333b26a4f,5.71,0.0,4.64
2c2fce55c68fdacdd3b867342308e891,5.881,0.0,4.845
2c32cd114924f08948dc2c1311663076,5.231,0.0,3.664
2c33b2f5b5e6a2730f0ec0289dd68c8b,5.017,0.0,3.188
2c341b1ab8d4d0d5327fb7cb1a3674bf,5.263,0.0,2.997
2c35347dd7ed0a7c3a9e575ec33c5381,5.03,0.0,4.722
2c36016cb1cf62ce42656a23b895d192,5.438,0.0,5.6
2c370cb2b4ffe454319836fb3c4dcb43,5.394,0.0,4.567
2c38a07bca4ddb34f992f6924dba095b,3.951,0.0,3.445
2c3ab5869c7fb40602a191fd89efc4c1,6.148,0.0,4.557
2c3bd36048f62f4a89633435b5e2a094,5.591,0.0,4.963
2c3d6d3172a4df1dba737f827dc503ec,6.052,0.0,3.873
2c3de6748bde50fc0b92f68dd7c6ade9,4.754,0.0,4.549
2c3f1477984c40ac05ae4324d06e379d,6.109,0.0,4.156
2c3f5f8e033669bb6f354799040784ec,5.247,0.0,3.97
2c40654c7a98cad6b17035355c1bcb2e,6.091,0.0,3.925
2c413ac8eded2e9d75ec57a12edccce3,5.991,0.0,4.774
2c44ad3fbb48ae0365b9479459d7fd86,4.745,0.0,3.478
2c4635620ba30da704d3bdc7be49ec5b,5.176,0.0,5.273
2c4693a01b0b1bad9bc86176e9827af5,5.557,0.693,5.535
2c4801b37ab30b93c7fa391bb6ce2262,5.82,0.0,4.263
2c4976e1803bd84665c681555bf90dfe,6.142,0.0,4.372
2c499841f2c353053fd296844c4908f5,5.62,0.0,4.0
2c49e0470c16f4c01cdc75b8720c237e,5.328,0.0,4.075
2c4aa9610fa8ec5bbffd8706d3d722b7,5.576,0.0,3.809
2c4b96015049567efbadd72085600c59,5.778,0.0,3.584
2c4bf1b6bbd370f8ce5380fd47458fd6,5.838,0.0,4.605
2c4c10219e88c96182dd31e470b89c6d,1.946,0.0,5.097
2c4e6626a5b947f38f954b988fbd7522,5.468,0.0,4.609
2c524b1989927b7eccfc590b30e2f174,5.288,0.0,3.809
2c53d62bd0641d02ecee8feb1a196882,5.628,0.693,4.99
2c5432951b606c37c8256c7892f58d82,4.852,0.0,5.185
2c5491a76ec0a56db58282ea7ae70617,4.043,0.0,5.069
2c5519c36277c3f69df911c68cc97e50,6.165,0.0,5.436
2c560360a2c0dd8310ab2803712e7f1c,6.232,0.0,4.617
2c56d94e7be54e82576ac32056350310,5.994,0.0,4.916
2c58296eab043d713ee5fc669f6aba05,4.007,0.0,4.279
2c58fbe562641feabaf9ed71a68c6d4c,6.153,0.0,4.313
2c5a9bc89fc2aa27aa2f47a451840a0a,5.613,0.0,4.474
2c5aa0da1dbbea77b743d83340ec4b4d,4.407,0.0,4.025
2c5abc3a69a51d27f10be032ab66beaa,5.832,0.0,5.046
2c5b91b72d3c94c751474461c6ea717e,5.991,0.0,3.847
2c5c2fb51bbbcdcc297f3b37449627bb,5.537,0.0,4.383
2c5c4d10f5fd1cc22c6e4548143f5c43,4.905,0.0,4.892
2c5d1e24fd62cc9711ec0b4461367477,2.833,0.0,4.838
2c5d8d5b0c34625a285c2a0380a0785c,5.71,0.693,5.276
2c5e1185431df52617065707c0e1c742,5.951,0.0,3.575
2c5f331dab75886896a9513450609620,3.466,0.0,4.557
2c60c3c170d57a625c8e9b07e30cf507,2.485,0.0,4.119
2c6175e58d7a5a280f53c095ad1dbe97,4.127,0.0,4.671
2c6181c9105fc98a3d53efcc42657ad8,5.649,0.0,3.287
2c620d5ff4293071bd05cf6c29818854,6.004,0.0,3.38
2c638b26193ba082ad5078be3f37a854,6.006,0.0,4.473
2c65d7682d1e3cb4e816cd0dd57cc42c,6.242,0.0,3.62
2c66657b5894a2f00212a533f2cbff92,5.403,0.0,4.271
2c6882de19e82ab91b7cd3dd2c49873e,5.464,0.0,4.071
2c688f6c105821606c7da166bd9cf1c6,5.587,0.0,4.071
2c68daca346558266eee9bf9539b7f24,5.242,0.0,3.934
2c697b3bc2b09c044f9580ce16d5294f,5.375,0.0,5.167
2c6d8106aedb66ddebb0220e5a260fc2,4.852,0.0,3.955
2c72a677f4b7fbb494bf786d52269460,5.609,0.0,4.786
2c752d463a3b8a2a33bf0344fc1d08d1,5.352,0.0,3.584
2c761d20fb4aa9d0e730187ca4f7f7cc,5.817,0.0,4.174
2c77ac8cf1437d47dbeec9040a99a42f,5.209,0.693,5.656
2c78e14a350349887702fb655e3f1bc5,5.063,0.0,4.396
2c795a38bf9b0a83aee5275ab97f7220,2.303,0.0,3.933
2c7a3fd723b8a905d140f3da465d51fd,4.779,0.0,5.434
2c7c48774749670497e9fe3f026273e9,4.927,0.0,4.836
2c7c6aac6ed9a1022e01f7c6e3f52831,6.234,0.693,5.655
2c7e09453a08b081ddc049e7ff4f8fa2,3.714,0.0,3.582
2c7e836fa2d6ac331dc914cad45ceb12,3.892,0.0,3.479
2c7f7bc25633eea4bbc7a09a1779e933,2.996,0.693,4.865
2c7fd6962c9c9b307fd06531b85035fd,4.977,0.0,3.887
2c800090d448771fe1e27c843e63d4dd,6.047,0.0,3.391
2c87a3f1856fc95e951576f758a9c55d,5.501,0.693,5.448
2c87fa5de571fe098ce699a0b93da7dd,4.29,0.693,5.105
2c8abbbfb29cb450208d0f4f78fa4977,2.303,0.0,2.96
2c8b917c5d7dd720ebe36a5ed3b501ec,6.188,0.693,4.256
2c8be64d4c648b0bbf8412c53761ae27,5.613,1.386,5.298
2c8caa2f52a7abfe77e93f198a3af0e4,5.313,0.0,4.401
2c8ebc3ee57341a532642dbbe98294db,5.811,0.0,3.759
2c8f11d30a852df3dacc6f0ce6ed357c,5.193,1.792,7.491
2c91e3beee30845d54fd4e243cbb4c02,5.974,0.0,4.351
2c945d100d97a528af1ad94613a8018e,5.602,0.0,4.23
2c951b08affead243b4c87bf6a273d79,5.714,0.0,3.591
2c9796f749bbe5a66e0b9039e83ce6b3,5.421,0.693,5.942
2c98027a846a2249788f402218d2106b,5.684,0.0,4.0
2c98452bdf306ac1a6055b52c9132067,6.358,0.0,4.476
2c9a17c67c0122acf9d9ebe026d5c463,5.252,0.0,5.367
2c9aff9e7bc8f51885fcccf14cb2ed3d,6.006,0.0,4.987
2c9b75eb97b0fe65ff2e32fd4cf62767,4.984,0.0,5.145
2c9e2ef97744828d58f63b1758e118d3,5.081,0.0,4.644
2c9e857e7297bae10093de84dde3961c,5.442,0.0,4.174
2c9f92e1d9657eb346ec0688113e556f,5.953,0.0,4.693
2ca2f7dd6dc0683652217d8ed760009c,5.549,0.0,4.749
2ca318e13d4ab06f0ac323a20575d76a,5.407,0.693,5.166
2ca34926198521857d8c7c0ec7902378,5.318,0.0,3.555
2ca5f0111cef8030082e8adf6a068f6d,5.333,0.0,4.419
2ca6c5097107f90390b8798977b97c1c,4.585,0.0,4.688
2ca74d2c5cfa0271fc22ec1e18262f83,3.135,0.0,3.813
2ca75833234da2e8a01f0b900d6b7fe2,5.226,0.0,4.846
2ca8b7b3830f1551de4a0e4ea27a5e39,5.1,0.0,4.24
2ca8f68dd5c950c950a65257118cd1dd,4.234,0.0,4.958
2caaca1985bb7a8d6ee344b17faff467,6.153,0.0,4.694
2cabba24d1e9226dbe67553850e725ed,3.045,0.693,6.068
2cadd739d6836feeb65364203eb87e68,5.996,0.0,4.495
2cae6ef2375a29f6c971569d9627bf16,5.572,0.0,3.526
2caf8c04235c6582bab2c3960200bdaa,5.075,0.0,4.244
2cb0c084ec56c7fc7d6278cdd8787670,6.358,1.386,6.157
2cb0f505eac7c62a0ae0f0b7506296eb,6.344,0.0,4.534
2cb169fbbe4070527dda820edd21965a,2.708,0.0,4.628
2cb1dfee32f16df851c187b495fc893f,6.151,0.0,4.415
2cb2704db6efbaeb4469715793fa0f97,5.727,0.0,3.824
2cb427e402525a74cbec079d7b9be168,3.584,0.0,4.603
2cb4d66bf2f62a5cd981b4960c1afbea,6.284,0.0,4.577
2cb69c3e1a4bfd3e638cfd564c291dae,4.844,0.0,3.5
2cb7447e1f39e0226cb412707cf38a09,3.85,0.0,5.093
2cba5fc83f8a83c775a94950777c5c92,4.111,0.0,3.876
2cbe7c4786ce290dd92f38ad6871b72d,4.317,0.693,6.392
2cbf5763626df1af3fbe147aa470f2a6,5.468,0.693,5.385
2cc0514f5b758396c8e4f946aee21dca,5.242,0.0,4.332
2cc15144d83ab6ce9cf5f666022a7afb,5.617,0.0,4.851
2cc54719065edd4d2871fcc67c434d7e,6.209,1.946,4.617
2cc7268593ff3c42007d3d64de2c809d,4.736,0.0,5.059
2cc81b7f51e08b9f200fff0fc2eec98d,3.434,0.693,4.488
2cc8c877ddc07e711634edb883c9a5f7,5.412,0.0,3.487
2cc91977d680db4ea4fb9cbb65c010d1,5.609,0.0,4.135
2cc96e1e4307b9b4c1e710fb2c3b5d24,0.693,0.0,3.273
2cca0c96715c5e9a5932e7f2b92ecd76,5.231,0.0,3.558
2ccb9ee4137ad183fc9df5261f3cb7de,5.73,0.0,3.547
2ccd375a9c87139f7cc9aeb6016b58da,4.407,0.0,4.644
2ccd50175f866e2f51c3b1cdb12f55cf,6.118,0.0,5.203
2cce95fd71a03d2f6e58f43ceaad06ad,5.112,0.0,4.6
2cd181b65a283b029e80b5e0e2c2d411,5.943,0.0,3.529
2cd23af13425dee1f3906989c339abff,4.97,0.0,4.865
2cd34b583d992938389048b0af8bea8a,6.271,0.0,3.74
2cd38dd98e3f9cbe9f4e0dc4c0acfbff,3.135,0.0,4.277
2cd3d9b78eb3e560809763ef5258dca2,5.659,0.693,4.894
2cd3f81c5206d91f8f77a3848d4cc883,6.125,0.0,4.191
2cd4fd79fa21cdab9cc8a7de105555ac,5.866,0.0,4.295
2cd6065a0296dc8f007dbf413a225da4,5.357,0.0,3.829
2cd8afb375aa3179d4967024dbf0c460,2.303,0.0,3.997
2cd8c5d16f98a776a87ccfeb14c0ed33,5.352,0.0,4.762
2cda6ebc70f0a9119ac4b8dcee2fa730,3.178,0.0,4.911
2cdd06089f2dbbb0d7cdf90eb66ee406,4.828,0.0,4.896
2cde5a202365766c4eeabc925e58225f,4.771,2.398,4.154
2cde8bd2549152afa210a851160da6ba,5.081,0.0,4.05
2ce148b3f9b7dc18d6dcf55b2cd603fa,5.624,0.693,3.946
2ce3065b5ddebd3b59b31861d2f9bf5e,5.602,0.0,3.363
2ce5691150e02ccb5c9035eec94c3194,2.708,0.0,3.409
2ce6b846941803ad4a9e4507db07b9f8,6.111,0.0,4.857
2ce72245ffebb0287ae4193d34128753,5.193,0.693,5.209
2ce90a157ee8e425a0fb66f989a032c1,5.9,0.0,5.086
2cea17a5c06d7322a3f8ccef29eb9e3e,5.094,0.0,5.042
2cee507abb562913583ad369e36ca57b,3.761,0.0,5.172
2cf11b6b0d123c72731303fe0b5d0490,5.024,0.0,5.145
2cf1f882e75cada6060e4e5405439910,4.927,0.0,3.478
2cf6a6d8a9ee70f8692a9afb7ad22340,3.555,0.0,4.423
2cf869dd40c98f29686f636d83545cce,5.313,0.0,4.734
2cf8fa6b9491168438f09e16f82fd543,5.765,1.099,6.308
2cf9e0cdf87e31f8f72fdf33448e3453,5.328,0.0,5.27
2cf9f0e26346fdac8219b33a076b4e3b,5.976,0.0,4.214
2cfc27660e8f5fc3feff3ec8b4188825,5.247,0.0,3.335
2cfd03d5f98b80ec794362fc02d39fe0,4.174,0.0,4.452
2cfd19ea775aaa1b1cf5e283c4d4aa79,5.775,0.0,4.27
2cfd3fdf8463322efd77d6905f37f435,5.971,0.0,3.757
2cfdbfa53cf0e9f4d65280c7bce32bd1,3.258,0.0,4.548
2cfe90a9b0b8f8c13f9c5b870d2dd14a,5.784,0.693,5.681
2d00fe84cd1a1a9f9477fb93510f323a,5.464,0.0,3.593
2d01686621b1dedd7c5dbd0d4f8686ee,4.394,0.0,4.332
2d02f670df520fb5c5c5a818a9486c47,5.628,0.0,3.815
2d0386ffa6a583f65981153d4f3ad5a4,3.664,0.0,3.811
2d03db889b90c84079a021f7997fc757,5.855,0.0,4.48
2d053f37c5e72b650907a2d5c82c2937,5.677,1.099,6.252
2d06aa2dfce404eda03c5950c4a35960,5.808,0.0,4.176
2d0ae54df8a22f161ce4223dd31e6d09,6.252,0.0,4.468
2d0eb4225831ecebc89c64829e35c31d,5.659,0.0,4.415
2d0ef7c75a0403680d304c62ba3b2721,2.833,0.0,4.936
2d0f7432570aed0b9ea49f389569482a,4.771,0.0,4.755
2d1110b31e61ee52cd688d89dc70549f,5.673,0.0,3.67
2d1276417ffab1c174139789098cecc3,5.656,0.693,5.038
2d13a1c3721faaef560f45099efccc9d,5.193,0.0,4.974
2d143929faefe132157fe22c40f72978,4.99,0.0,5.129
2d1463ad7008ad1ba1f334a900de13be,5.911,0.0,3.434
2d166c1a9716cb46b3c4f7362681709e,5.591,0.0,4.564
2d168556d327700dc590e84a3b12112d,5.318,0.0,4.332
2d18f5f3edaf5917470725c0df115eb5,5.313,0.0,3.239
2d1abb9c4b05dc849f5fb26c75f3d710,6.004,0.0,4.345
2d1cc6fa6d845ab8b3389a26d9c63b29,6.131,0.0,5.283
2d1dc0adf607e9d8955024090a9c6a8b,5.908,0.0,5.247
2d1f279054680b8bf048f693f51841c7,5.624,0.0,3.404
2d1f56066f0eda08b5c630ba30faa6ec,5.455,0.0,4.054
2d1f95b25c68a69447a4d65090b516ea,5.352,0.0,4.65
2d2037b93b52f5a7ac9e286e8bd69d15,6.534,0.0,4.656
2d2108037a40de9d1840132472967eb8,5.094,0.0,4.915
2d22c3443b414e440199863946b77c05,5.313,0.0,4.607
2d235daeef950bf253fb464974d9aff6,4.7,0.0,5.386
2d23c506ea096fbef6af8adfdee0121c,5.22,0.0,5.099
2d271a75cb4a820e42f0f3cdf7493f3a,5.811,0.0,4.749
2d27a321dea8fff855e646a93cd32ec8,4.317,0.0,4.307
2d28c76b894d734ea4187948f160164c,5.656,0.0,4.131
2d2b1b42705b2f080c47fb2c46db46f6,5.778,0.693,5.737
2d2c4e5a4b0840c87a09fb9ecc7ef144,5.288,0.0,2.997
2d2dbabf96416a7a0ffbd16659697a9b,5.624,0.0,4.212
2d2f9e6b571d8ee9de59696261d13592,5.793,0.0,4.245
2d30a1a26e77b2dd704d416bc9c00f71,4.635,0.0,3.915
